danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.422,0.752,-8.682,0.0449,0.0366,0.000119,0.129,0.403,120.471,1ju7EsSGvRybSNEsRvc7qY,356627
0.768,0.852,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,07q0QVgO56EorrSGHC48y3,271240
0.58,0.885,-5.154,0.0715,0.1,0.00157,0.146,0.788,145.405,6zGDIDjfDkPyNxrEERO3XG,137933
0.511,0.97,-3.72,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,2R6UrJ8uWbSIiHWmvRQvN8,304693
0.472,0.9,-6.406,0.0582,0.148,0.000297,0.34,0.42,95.826,3KhF2YiNpJvGpfiCW45R6D,214960
0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,5u5F7qLDvZjBSktaDp4HxB,225947
0.282,0.656,-6.557,0.0302,0.0105,0.0,0.0892,0.242,139.352,0S3gpZzlT9Hb7CCSV2owX7,251867
0.483,0.753,-8.937,0.0832,0.425,0.000142,0.257,0.42,115.102,15VRO9CQwMpbqUYA7e6Hwg,261093
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107
0.438,0.71,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,210373
0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267
0.714,0.937,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,5EOoMWIB9iK4ZpcSex9Ec7,194147
0.504,0.911,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244,70Z9t1qhytWtG4cCmmi7mU,179760
0.54,0.982,-2.962,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,6gQUbFwwdYXlKdmqRoWKJe,265773
0.423,0.954,-3.157,0.047,0.0021,0.0,0.177,0.5,144.553,3jJZVeExYzVYiV6Y9Fl3DX,310347
0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493
0.509,0.874,-4.7,0.0396,0.000229,0.00638,0.0988,0.406,120.082,5AEOqLsRJFAoSS4ay4Jzao,218920
0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,1jJci4qxiYcOHhQR247rEU,302840
0.52,0.655,-6.519,0.0394,0.105,0.00384,0.124,0.29,126.593,310d8Vawp5kYDYrGrrTAzl,273853
0.584,0.779,-5.656,0.0721,0.259,0.00606,0.28,0.518,94.841,6wbbeA1FcbqXiJs7aIA8x7,195000
0.634,0.599,-5.447,0.0365,0.0288,0.0,0.197,0.312,112.215,2fyIS6GXMgUcSv4oejx63f,175440
0.277,0.663,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,20I8RduZC2PWMWTDCZuuAN,237027
0.368,0.936,-3.207,0.0623,0.0146,0.00192,0.0923,0.568,164.427,2EtZFeLn9msgg4qJzT9Vql,203733
0.527,0.766,-5.327,0.0375,7.4e-05,0.00365,0.115,0.304,117.994,09v3dFgd3YwrD0U5gkNaTg,256573
0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,7kzKAuUzOITUauHAhoMoxA,193051
0.591,0.939,-4.911,0.0533,0.000156,0.0111,0.0882,0.856,150.249,6U5hUX40OWY6l0HaPUWElZ,200400
0.401,0.902,-4.115,0.0469,7.32e-05,0.00465,0.261,0.57,136.873,47oXAoC5TynVLCZ3FKb0gC,174453
0.606,0.532,-4.173,0.0248,0.0956,1.27e-05,0.276,0.695,95.315,13bEwk7dTy0RdOAY3ZNNBD,205213
0.545,0.873,-5.193,0.0825,0.0263,9.1e-05,0.145,0.748,150.841,2Uf9WTBWMA8S9Lh3k3Rui6,208973
0.252,0.8,-4.845,0.0368,0.12,0.0538,0.118,0.29,139.361,6Hmj7SrLRbreLVfVS7mV1S,335333
0.495,0.931,-5.336,0.0469,0.0025,0.0819,0.246,0.617,104.05,3f7OyfSoDbQC0LRDQiytPp,244293
0.659,0.591,-6.713,0.0313,0.441,0.000861,0.0862,0.707,121.14,73M2Vb5MfZh8iGKudkMtlw,245640
0.211,0.849,-3.994,0.116,0.00605,0.000436,0.263,0.59,175.616,4KspXoCVJXGY1VrvEe1Hdm,180267
0.526,0.895,-5.407,0.0543,0.0603,1.3e-06,0.582,0.655,101.016,3PbsDnKdrZY0ttX7VE9s5R,277467
0.542,0.906,-4.213,0.0491,0.021,0.00043,0.377,0.515,120.014,6CES1554HcWMIVroJfmmBm,245456
0.37,0.941,-4.783,0.0602,5.26e-05,0.675,0.0732,0.382,120.501,2urZOEgVXM7rj59Ui0FuNn,251547
0.615,0.658,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,7v9VgPcjy7gPRsHZjKPUhU,227080
0.331,0.961,-4.627,0.0663,0.000146,0.0,0.322,0.882,168.355,6gGSSrKMiV2yec1DrqGhhy,161720
0.546,0.878,-5.137,0.0525,0.0133,0.0,0.135,0.35,119.945,48bo7uexDvAThcRDvEB2W7,255400
0.542,0.818,-4.653,0.0318,0.000558,0.0141,0.126,0.29,132.048,2hUHm19fmQnJ40LZXqjhZt,191040
0.492,0.779,-5.022,0.0498,0.0292,0.0,0.129,0.445,104.966,1F5A4LpF8ylUVtPoMAvNvn,196027
0.465,0.883,-4.259,0.0297,3.29e-06,0.506,0.101,0.644,140.047,7DoMGZLVzga3vhyZlb0hBX,219707
0.596,0.807,-7.893,0.028,0.000132,0.264,0.312,0.288,117.016,3nClCcBmn9NnrRQkQTkx1J,219893
0.604,0.655,-7.088,0.0273,0.109,0.0019,0.125,0.59,115.038,7LZN7FkxHZk6maiN6NdI2i,180413
0.489,0.649,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,57Xjny5yNzAcsxnusKmAfA,219827
0.245,0.974,-2.523,0.0496,0.00045,0.438,0.363,0.644,141.885,1VcIbyyDX8j0GNxSlsRFeJ,184133
0.401,0.933,-5.682,0.0344,0.00744,0.627,0.318,0.734,127.193,0xOeB16JDbBJBJKSdHbElT,310893
0.319,0.757,-6.117,0.0432,0.016,0.0,0.102,0.101,122.465,5lRzWDEe7UuedU2QPsFg0K,322173
0.463,0.836,-2.776,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,6BqWhxll86CGGE6WxgdRqG,165120
0.456,0.971,-5.159,0.0678,0.00743,0.000205,0.128,0.397,141.567,57rAvblBMBmdPBugRF1T77,343773
0.455,0.881,-5.587,0.0401,0.000566,6.06e-05,0.11,0.201,137.949,0eDQj41kzBhMKQIkTt6OJR,331200
0.64,0.868,-5.527,0.0341,0.0986,0.0454,0.242,0.798,115.968,7rL602DQps4QmrrjbinLzP,353086
0.438,0.94,-3.249,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,4iG2gAwKXsOcijVaVXzRPW,261000
0.402,0.926,-4.441,0.04,8.18e-05,0.119,0.0658,0.649,125.116,1fBnzFTxI1wqtU0ZR1pxrf,192493
0.551,0.819,-4.489,0.0525,0.0103,0.0437,0.153,0.846,174.917,2DrGEaqoruCSn0FffWCf5O,137760
0.515,0.848,-4.835,0.0375,0.000486,0.0,0.0946,0.475,119.84,3NPiFBw3mA9qbJfo0nhk6X,287567
0.63,0.942,-5.186,0.0869,0.141,2.12e-06,0.0958,0.753,136.155,5Bp3OmGILMam5w6KnafdKY,202293
0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094,2AT8iROs4FQueDv2c8q2KE,201726
0.473,0.621,-8.698,0.0291,0.0253,0.000366,0.19,0.782,173.083,2Lumsra3kuU61wXkEKzKaK,152761
0.699,0.6,-6.328,0.134,0.00231,0.00963,0.114,0.586,142.037,7lnXzMcgaK7CnzaQ7wj6k0,148092
0.549,0.87,-9.453,0.0543,0.00249,2.08e-06,0.127,0.671,138.078,3Obu3jvFSfgLF3pSbi64Vj,254693
0.466,0.954,-3.633,0.132,0.00015,0.00343,0.387,0.396,170.058,72aCha2Meq7txnk451hz7k,220173
0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,6K4t31amVTZDgR3sKmwUJJ,216320
0.18,0.915,-6.855,0.0946,0.0224,1.43e-05,0.0929,0.101,94.578,35b08f3X5XiuTV0oJHZB9g,215360
0.415,0.668,-6.849,0.036,0.212,0.0615,0.27,0.842,180.048,6wNUBZNWFxdUGof6vkaykE,206052
0.548,0.865,-5.325,0.0302,0.00171,0.000449,0.457,0.61,116.046,7KsZHCfOitA5V9oQYVdltG,303013
0.659,0.792,-7.101,0.0301,0.0186,0.0407,0.102,0.467,108.011,0BPKqNWOKQam19tKWoZQwu,261133
0.803,0.757,-3.212,0.0597,0.0175,0.0,0.195,0.623,130.019,5voKHxbIqgBU7fZMX8Lu0T,350227
0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,33ZXjLCpiINn8eQIDYEPTD,325507
0.857,0.706,-3.082,0.159,0.00539,0.00259,0.117,0.322,95.722,3WgTbafC5uRpdQdFndQYxE,353760
0.546,0.908,-1.655,0.417,0.215,9.47e-06,0.107,0.59,116.885,4ljDnzzqwnRIynr1g55um4,256133
0.684,0.834,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667
0.899,0.713,-2.752,0.366,0.255,0.0,0.0708,0.777,90.051,7iL6o9tox1zgHpKUfh9vuC,193467
0.813,0.703,-5.077,0.268,0.125,1.26e-06,0.237,0.241,94.828,7N1Vjtzr1lmmCW9iasQ8YO,224533
0.735,0.932,-2.86,0.224,0.128,0.0,0.175,0.318,129.583,52JyHLUiugFECIYBWM2qdh,299507
0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,3VzJE6yGuj8fDExUh6TLnc,209107
0.712,0.772,-3.024,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,3G0yz3DZn3lfraledmBCT0,249480
0.646,0.813,-3.846,0.299,0.349,9.37e-05,0.0427,0.895,92.729,70FCugJxa7XW04Np6iYJdI,224440
0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,0x7U32vZzq7e1qVpA0MBwK,237707
0.589,0.827,-2.938,0.384,0.0143,0.00151,0.14,0.386,161.978,5STdMlrBf6pqWiNE7WqxSi,256240
0.534,0.63,-7.048,0.191,0.0915,0.0,0.489,0.484,174.199,1N9JazWqQEGOtcDfL0IAaK,190293
0.802,0.785,-4.781,0.207,0.14,0.0,0.123,0.435,99.998,60WcXjimfbhk6T0gj1Eufg,206400
0.701,0.728,-4.554,0.255,0.00971,0.00115,0.361,0.0591,171.388,7w9bgPAmPTtrkt2v16QWvQ,326467
0.854,0.954,-1.185,0.246,0.543,0.0,0.201,0.67,114.609,4hEl2wrneFEJbJ6SDYWd2f,248133
0.803,0.855,-3.369,0.246,0.142,0.0,0.299,0.345,87.317,47wFMd4PgA5zq5USEGLGpG,291120
0.781,0.74,-5.065,0.208,0.0375,2.27e-06,0.449,0.527,80.056,67nAU2VBR1i9eBrVLuvajz,404427
0.919,0.657,-2.823,0.0907,0.00293,0.0,0.356,0.659,112.23,4yAVpNElPk8ml1zGwxtwxv,291213
0.655,0.762,-3.427,0.312,0.0219,0.000446,0.093,0.368,82.656,2H72GU6mzrSfGj9R5SDGVP,295667
0.621,0.672,-3.892,0.276,0.21,0.0,0.13,0.228,83.808,7cAHj6pGJUMGMJLBTs1JFe,251267
0.905,0.767,-4.798,0.189,0.0772,0.0,0.12,0.871,147.983,78ce4gBp4x0JfSpzIvDdZo,298960
0.799,0.878,-2.282,0.219,0.0775,0.0,0.51,0.594,95.0,2GlhJyZRWP3MnSXOvnovIa,240213
0.951,0.623,-3.603,0.0503,0.0596,4.36e-05,0.251,0.957,121.006,0ejoA3sOgQpHHvsTb3GDW3,248600
0.515,0.74,-5.507,0.363,0.0493,0.0,0.258,0.765,75.922,2cgqvO5jXaLoAHLNCVT3Vz,281133
0.706,0.771,-5.607,0.314,0.0461,0.0,0.333,0.47,90.949,4AQzADiMYGxee7nr9wuuKS,200213
0.743,0.679,-5.064,0.187,0.0557,0.0,0.0931,0.669,94.216,1WJniFbKc95wCTwblH1mPm,272707
0.551,0.851,-3.277,0.197,0.0748,0.0,0.0784,0.1,171.411,6yr8GiTHWvFfi4o6Q5ebdT,297893
0.857,0.644,-3.062,0.147,0.0741,0.00361,0.241,0.355,92.05,4jY8Ey5uVOMKoKjq9u7X7O,214093
0.829,0.428,-9.469,0.0831,0.056,0.00413,0.137,0.45,148.075,5jnxxpX2834SB6LJ0S73Uz,299333
0.674,0.695,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,3uqinR4FCjLv28bkrTdNX5,221840
0.572,0.822,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,7dltD9eEX7X1zk8JJ9BS0e,289000
0.533,0.739,-3.573,0.0602,0.029,0.0,0.266,0.617,81.37,50M2QjfSM82wkJ1d0iV4mh,234307
0.687,0.793,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,205733
0.814,0.779,-3.271,0.235,0.175,0.000671,0.0605,0.544,93.43,6ltPEsP4edATzvinHOzvk2,268005
0.92,0.891,-2.398,0.253,0.0313,0.0,0.083,0.311,95.295,20LxTsa6936zOlzTWqoPVt,161600
0.925,0.737,-1.292,0.0777,0.092,0.0,0.169,0.603,133.946,0Zh5U48tZNeAzzLTV1CVBE,222240
0.587,0.931,-4.426,0.467,0.103,1.16e-06,0.346,0.445,155.964,1aUT4xl8iiYNr6emik4qTB,283733
0.66,0.867,-4.285,0.116,0.11,0.0,0.0368,0.377,93.033,1QnvpPFP4Q3FHbDchqWiWy,180480
0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,6mZcNu9i8uhOYMiEAyEx81,235533
0.63,0.78,-5.353,0.221,0.00499,0.0,0.206,0.281,155.779,7l7tTR8FVBemCeJBrzBOXm,286453
0.892,0.628,-3.832,0.216,0.169,0.0,0.102,0.676,92.063,6HHytHLXLX8QfWTtGfFSvH,266067
0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,4y6c5vMzKKM3KsMbHtjKx5,311867
0.646,0.696,-5.572,0.342,0.0192,0.0,0.0762,0.625,92.88,5XJJdNPkwmbUwE79gv0NxK,207401
0.596,0.62,-6.133,0.039,0.0122,0.0,0.82,0.102,80.029,7rWwv1ePazmRzmJs4sARhI,271600
0.843,0.806,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507
0.727,0.974,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,235213
0.865,0.657,-6.722,0.076,0.0404,0.0,0.14,0.316,111.115,3fLJfEJuyfZVYJ01BB9vnV,268960
0.94,0.743,-5.166,0.0475,0.317,0.0,0.0909,0.932,118.988,3qKGvSu1inEZKwYQnMavNA,212360
0.862,0.479,-9.199,0.0645,0.0523,0.00126,0.589,0.924,109.877,3QHONiXGMGU3z68mQInncF,301520
0.832,0.87,-4.2,0.166,0.269,0.0,0.415,0.577,137.998,6cj8s9tWTahcd0XmnM2tVj,240747
0.922,0.573,-5.161,0.277,0.131,0.0,0.305,0.66,93.929,2ujbOwvdiH020TO5EucGiX,230053
0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492,3moMtpCsPJvXirsyRwsD6u,252747
0.676,0.61,-8.818,0.224,0.0173,0.0,0.0693,0.531,86.051,3uHtqo4p03pchrYlbzvKct,252360
0.78,0.754,-5.377,0.0952,0.135,0.034,0.0467,0.81,82.394,2MuJbBWAVewREJmB8WdGJ3,260307
0.831,0.935,-6.02,0.197,0.0374,0.0,0.33,0.367,102.836,4LujRMTMwAfFKjm45tixHY,259227
0.871,0.819,-5.439,0.298,0.0138,0.0,0.0608,0.857,98.699,771lQyKAtqXRpZ7iM4JsbP,345733
0.667,0.747,-7.059,0.189,0.337,0.0,0.115,0.918,86.917,6aZlt4oQGhNxUCXQK6V8ZQ,203493
0.678,0.77,-4.399,0.222,0.00583,0.0,0.109,0.412,90.0,158DIbrVt4YbqNnWyRCS3P,284000
0.765,0.88,-4.361,0.116,0.176,1e-05,0.139,0.929,168.96,0Ed7MeXx64f6OcIuoTRCg1,215200
0.947,0.655,-4.243,0.0609,0.0331,0.0,0.0433,0.787,104.485,1MYlx4dBtiyjn7K8YSyfzT,284800
0.863,0.771,-2.77,0.19,0.00954,0.0,0.288,0.812,95.029,1YrHyDbH17btvI2rFTkbCQ,234733
0.756,0.722,-7.479,0.281,0.000763,0.0,0.157,0.654,94.612,5mCaES3XyZHLN3vkUpxrjv,238413
0.521,0.625,-7.47,0.067,0.0301,0.0,0.121,0.136,101.019,0r2Bul2NuCViraT2zX1l5j,334067
0.82,0.809,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,0svl7cK07gK1ia5ainczU5,231240
0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,3ia3dJETSOllPsv3LJkE35,284907
0.538,0.675,-2.3,0.335,0.245,0.0,0.362,0.519,78.985,3ORfa5ilEthp2U0TRcv7kv,288880
0.936,0.678,-3.012,0.21,0.0795,0.0,0.0838,0.822,96.911,5stZnlPMYz3Ba8Hbo3ajlP,255640
0.549,0.853,-4.293,0.188,0.0285,0.000296,0.618,0.346,94.695,0WKYRFtH6KKbaNWjsxqm70,211493
0.787,0.799,-4.68,0.0993,0.189,0.0,0.3,0.835,143.052,3kZoay4ANo86ehb6s4RwS9,303053
0.848,0.854,-3.305,0.0845,0.47,2.29e-06,0.106,0.876,120.024,2wD3LhUzTSWBJjL52TFrc7,298773
0.73,0.807,-6.475,0.114,0.179,0.718,0.28,0.727,114.715,5J7iGuzi7Nj8SGvt0TAVzK,179280
0.63,0.782,-5.44,0.132,0.0828,0.0,0.034,0.418,140.144,6A6am7JK6SNzIKOGlU53sw,247947
0.642,0.846,-3.856,0.423,0.112,0.0,0.045,0.519,179.548,3tFI8AEosXedl4jEQwwwSg,190653
0.925,0.659,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,5LjYsYZRBWcxUNPEW69qkP,214227
0.769,0.818,-1.385,0.192,0.263,0.0,0.0787,0.918,88.017,64E7c7HdsIbbDWDSGxNJVF,240800
0.757,0.719,-3.797,0.108,0.0192,0.0,0.084,0.814,150.011,0LVghzBGRulc2TX9HFLYBl,193387
0.732,0.731,-2.171,0.0924,0.526,0.0,0.0496,0.799,140.211,46qtEi9qJOXxmY0qel1wpN,221933
0.671,0.885,-3.464,0.132,0.0451,0.0,0.46,0.525,142.02,2S9Hmv3pv86ScVA8XnFmOW,278640
0.727,0.696,-4.472,0.0706,0.251,0.0,0.0726,0.467,132.077,7n8UWYTawkrcC1KBsY5XRc,392827
0.94,0.633,-3.56,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,2RzWl7MCWqwQbTkA3vwGUk,248680
0.924,0.749,-4.433,0.264,0.0181,0.0,0.163,0.745,97.005,6ZVbPhbq4ezK8gxF7r8LfH,322267
0.833,0.681,-6.248,0.356,0.0406,0.0,0.0926,0.839,85.497,0l08dcPEqNEUhymVBext8h,268400
0.713,0.91,-5.586,0.282,0.34,0.0,0.304,0.51,83.028,7fuoqve1SOEBmhc2PoQTF0,268960
0.951,0.6,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,0k2GOhqsrxDTAbFFSdNJjT,218573
0.735,0.824,-4.143,0.036,0.615,0.0,0.158,0.726,100.202,5qTvkDrSfvwDv6RBjjcfQr,211666
0.907,0.859,-3.969,0.28,0.282,0.0,0.0676,0.853,116.925,79Ot5mE1cG9Ge4YQKAJT1d,209373
0.663,0.91,-1.629,0.317,0.0719,0.0,0.244,0.342,144.993,77q65VGEbRnJlnX50UfnZS,229227
0.766,0.793,-6.638,0.166,0.0303,8.09e-06,0.173,0.652,91.925,2PRsh2LNPxoxC9OnErnelg,260800
0.772,0.59,-6.957,0.183,0.0917,0.0,0.101,0.743,83.998,3LGeYNY9aWQuBJovOOowqm,238267
0.767,0.872,-4.25,0.0761,0.153,0.0,0.518,0.565,112.6,74OqjT3PMVWlZAyqUt4FgG,263280
0.666,0.715,-5.276,0.261,0.111,9.69e-06,0.23,0.725,88.046,31ZkEyJlfJtCjyMhmZxLEd,223507
0.69,0.618,-9.36,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,4stm6lf1vQBSl7Eq4Npzr0,240893
0.975,0.711,-3.904,0.0632,0.168,0.000552,0.0799,0.815,110.621,0wbDgMuAoy7O7pL3a69uZx,234027
0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,242293
0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,4Li2WHPkuyCdtmokzW2007,219333
0.78,0.657,-7.149,0.317,0.0321,2.56e-06,0.339,0.648,163.969,3IrkbGQCoEPAkzJ0Tkv8nm,245173
0.494,0.887,-4.297,0.398,0.00661,0.0,0.103,0.548,89.554,7sLpSWxQazJzDVG6YGzlVs,234627
0.755,0.631,-4.751,0.302,0.552,0.0,0.5,0.433,94.571,0nLcWJB4ir9430ulKxZZhV,178213
0.569,0.869,-5.432,0.217,0.0342,0.0,0.0718,0.492,86.62,5kMsjfhYMZ1L9Btuu0AIRx,256387
0.551,0.927,-2.263,0.43,0.0508,0.0,0.0739,0.839,171.4,05VHidqx1tV6V7MsCdAIby,192040
0.884,0.679,-5.857,0.282,0.0957,0.00209,0.0289,0.591,76.993,5Tl0HJvynZtKdSUMKbFVVX,238467
0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760
0.801,0.908,-6.554,0.221,0.00253,0.000655,0.0698,0.805,87.279,20fBuVybkHgjF6vNhSMROD,278387
0.873,0.719,-5.948,0.248,0.03,0.0,0.333,0.858,93.281,5e7ldn9Kwo8Aw9Z8ql9cDj,307773
0.794,0.614,-5.352,0.0467,0.0964,0.0,0.0788,0.663,80.569,7jLbTp3qZzah9kMIdW8e5M,238053
0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492,2g8HN35AnVGIk7B8yMucww,252747
0.748,0.614,-6.004,0.407,0.0672,7.81e-05,0.106,0.57,172.03,36UjTTrSwaAqLkAlf2Ooc4,230493
0.731,0.807,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,2bLqfJjuC5syrsgDsZfGmn,179120
0.665,0.91,-4.682,0.223,0.0394,0.0,0.227,0.887,84.099,0trHOzAhNpGCsGBEu7dOJo,293973
